A3EZOBDMR7DHL6	B010GLXFC2	1	1450310400
A22LR8QT9QZOVP	B001QUYGBW	1	1456704000
A1BA11NUIYKO9C	B00GDL60JU	1	1515542400
A3AIFDV9KLN58W	B004SS0HHQ	1	1407888000
A2T2CLDMAKBQ94	B00BU2VHOA	1	1525651200
A1A1IHJPPKS14U	B0011Z76XW	1	1405123200
AZBUSL3JI1T7V	B000W178XO	1	1436140800
A2EORAENJ7QF1N	B0012F6U38	1	1432944000
ALNA0LNFKVM64	B001CJGG6A	1	1415145600
A2S65D5YDIACVW	B00GLP4DMO	1	1423180800
A3EHAXZYOIX64I	B01CEZ5C88	1	1473638400
ALKAI2U5C9TU5	B0011Z0VPM	1	1383696000
A7VJOOJRQ1WDV	B00MJV5LXE	1	1411603200
AQR5ZB4BIJFLT	B001232QT2	1	1452470400
A3PLY18IYQLCK4	B001IXQU3O	1	1503878400
A35LFP1O4VH5ZP	B00QR7P776	1	1434412800
A1UOR1E7G4EV6D	B00171962Y	1	1455840000
A1CAV2K99G0MX4	B000V6AB3E	1	1389916800
A2D4615GLTXCIT	B00137O88O	1	1396656000
A1T5JPUA3CCYTJ	B00GDL60JU	1	1410048000
A1M5CEZHT42YUE	B0018QZ46K	1	1504396800
A3DP2Y3Q06RONM	B00137MJI0	1	1468800000
A2IAMFZSCOA69J	B008W12MTQ	1	1500854400
A27U1QIOY2JBBV	B000W1T2TW	1	1444435200
A2QRMY015BSFOF	B003QXFLTI	1	1528243200
A3AX3QJDROE7UI	B000VRWVYK	1	1424736000
A1RT2FMCGBWJX7	B000V6O3CE	1	1426118400
A1A4CWU8QZD6QW	B0011Z339S	1	1454976000
A18REVWRZ4GA7M	B00GJ8H168	1	1417564800
A3SR2FSNU40ZSD	B00A3CX16K	1	1353283200
A2HO0IEDD64204	B00123LX7I	1	1431907200
A1SBWHO2ZRQ1W4	B00E20KQKI	1	1378771200
A2STMKMCLZJOZX	B00136LQ08	1	1406592000
A310KT1UQC5UNU	B003Y3ZTKG	1	1431388800
A348GYLVPWT8AK	B0026P0C82	1	1289433600
A30QGCSBD37MFR	B001B7CLVM	1	1452211200
A1UOR1E7G4EV6D	B001NZN17U	1	1455321600
A2HQWMWL2WZWST	B00137G7SS	1	1462060800
A3C0847WXDRWC5	B00136NMAU	1	1405728000
A3QW5NP07NY6U7	B003Y3ZTKG	1	1444867200
A2KW2KWKABNYNO	B0011Z5IFK	1	1206489600
A1BVCH82W0M2W2	B0011Z94L4	1	1467158400
A3A8RU54IZ5CLA	B00136RQKW	1	1388707200
A1QSM4J5IKE4BQ	B0011Z0XFK	1	1486080000
A240OV0QY5AW2A	B00136PQYU	1	1336780800
A1HA83IXCM4362	B004EF1M2C	1	1435363200
A1ONUF6LB72IYE	B00NP2P3HU	1	1398729600
A2NZ541IA90PUH	B00I4D3GME	1	1447718400
A3OSZMNBO13W93	B000WOWR00	1	1445990400
AJWUF9MOKUYJX	B00136RNZ0	1	1426464000
A122V5E39HOBVT	B00BWGHIHY	1	1375488000
A3SR2FSNU40ZSD	B00A2GQRDQ	1	1353715200
A2JBV777WJKXWP	B002NQTG5Y	1	1405900800
A1BERCE19OOQGI	B00JLJ11QI	1	1418169600
A1AJUV4X9LS6AA	B001230PD6	1	1367539200
A32SJM5GPNG5QL	B001224ZRY	1	1452038400
A1C27KCWDSKMMW	B00H8PGVEO	1	1431302400
A26KNV0HTA4U5D	B00APCAVWK	1	1441065600
ADFMC27Q4ZSFU	B00940XE8W	1	1409961600
A33PNAQ33DGBJG	B001EUTW3G	1	1242864000
A39HK7B1INNEC0	B001VW9UES	1	1492214400
A5UNQFT0JQ8B	B001L28LUM	1	1425340800
A2O0P0MPDQ9MJN	B0059H09DC	1	1463011200
A1SP7JASDV74RD	B000TDYRCK	1	1435968000
A1S8QS7GUNIZ7W	B007QNRC3W	1	1373241600
A2PR1O53J0V8W2	B00X5MVZ6I	1	1456963200
A2R67QMXJA9GPV	B00136RNR8	1	1477180800
AQNUFDF2Q30DN	B0011Z762I	1	1468368000
A1GVB60APWW64E	B004UE3784	1	1356912000
A28AIBL569Y037	B00123FPO0	1	1438214400
A200KNB88Q63FK	B000VWJ70Q	1	1445904000
A3EPN3JG39ZY3U	B00940XE8W	1	1362096000
A30ASYQR5U4QG5	B000TE1F1K	1	1416355200
A1QEWOSV05RYEO	B001LR80ZS	1	1230508800
A240OV0QY5AW2A	B0011Z1D8Q	1	1493424000
A2ZEJW2WIHKJPM	B0011Z0WQU	1	1464480000
A3923W0OJNGUHN	B0018CEL68	1	1435795200
A3CPVP2M3JI6AN	B00137OBNQ	1	1363824000
A13LOX8C7UZDXO	B00136RO2M	1	1492732800
A3I1VYV6NN83WR	B000V61688	1	1416614400
A68O5QBM16ZXW	B001B67VZE	1	1386460800
A2II87QJ1YIDWQ	B00E91Q7Z8	1	1434844800
A2J2K8M8JV6GT1	B00PJIGEQW	1	1433289600
A2129MAGX7H7AT	B00B931TLG	1	1457222400
APBMLKG1UM5AX	B000W1VF3S	1	1424476800
A2582KMXLK2P06	B00138KN0A	1	1335830400
ABTRHS10FT0KY	B001J2BFWK	1	1482451200
A1LEOCJPSOKYQT	B00140Y33U	1	1466726400
A3VCOHXSS0WOCY	B003Y3ZTKG	1	1399334400
A15PZXBU8JJDZJ	B00123M8ZY	1	1436832000
A1NPR1SQ7URHJL	B0011Z77TA	1	1405900800
A2HPK9MKBYBZJD	B0018CEL5Y	1	1508630400
A2OF0BEG8YXG8N	B00137IN76	1	1423785600
A1UWMOFWP3NTF8	B00FX8F6VM	1	1410393600
A1HDGSH8BBTQ0P	B0018CKC0M	1	1402272000
A4KVXNCQI8A5Q	B00137IDW6	1	1360972800
A1I38Z7M5C1SDP	B002Q5FVME	1	1404432000
A1RGJA7LQ3B5H7	B00136LQQ2	1	1433030400
A3HC6QAZRFYV0C	B00137RCD2	1	1433462400
AUYT4LZ8HNBXC	B000W1W96K	1	1462752000
A3VWZMMIKPY2XU	B00137OCV2	1	1486425600
A7BH80C3V2RUU	B00K5RU72O	1	1446076800
A12HED9SBIGZMD	B00137RAJ8	1	1380844800
AER2CRRW2U50Q	B00137ZQ0I	1	1460592000
AX63QEFAEBT4P	B0070PVNRW	1	1452988800
A35P1COO95IH1R	B001F3J598	1	1463616000
A3QUO2RJQ2A4NQ	B0011Z0YTK	1	1416787200
A2X1F0WUJJP0FC	B00124H9PW	1	1376352000
A912OTMUQ7WNQ	B0011Z4YA0	1	1461628800
A22CNXZLMCR5SZ	B001HDYKQ4	1	1373587200
AQ75S7221N12Z	B001237HCI	1	1058745600
A2II32CU9HOTF6	B00136NYNK	1	1360454400
A25W5VJ3VN8D5P	B0026P0C82	1	1438992000
A3KQI694I9KL5L	B00HZFDNLG	1	1433116800
A1VRD8L02M7BQJ	B00123JYR4	1	1447804800
AVMLQ2KFCNJL8	B00C6MPM9Y	1	1426118400
A1EM70V2QHYO82	B00FAEQ65Y	1	1418601600
A2NYF01YHZTDPF	B00137KMKW	1	1436054400
A1J6E1IFBLCDBU	B00123M3CW	1	1478304000
A1NRJ7B0W7W0BI	B00BD9SKRW	1	1462492800
A1TKTUI4ZUKUB3	B0018CEL68	1	1422144000
A1HQP4YJLB3ZHA	B00137QW4M	1	1431734400
A3GX0PBJ73KJA5	B00137T4WE	1	1388793600
A1A9XX7CM9SPES	B00FAEQ22G	1	1476144000
A27JDEKPZITWW	B000Z1GR9C	1	1467158400
ANLYV7E27PQ91	B00FY9PGJ2	1	1375228800
A35BEUBFS7UXGA	B00D3R1GSC	1	1409270400
A36AGG9H9P1KSE	B00EI6E17A	1	1462665600
A2CH99EAWNDKVF	B00136M210	1	1358640000
A3SEQK6N5W99G0	B00BXBE3DK	1	1461888000
A3DMMQ97Y9CGTS	B00AHXDGBA	1	1410739200
AR50FUOZWEVOY	B00BPLGCGE	1	1433030400
A27N1ZDYOHVPVD	B00RDEZFN8	1	1438214400
A3IECBAMQJ47NH	B00124B4T4	1	1414713600
A16L5RY2OKCGXE	B00122BEN2	1	1430784000
A33C0ZUVXJ5WQM	B0011Z74IE	1	1427760000
AX2MZF9A6TP9S	B000ULCSAY	1	1414713600
AXTO23M29DQX0	B00136LFX6	1	1359763200
A35XAPHVURGQID	B01B8I3RVG	1	1465603200
A3BCS8I6AZVHH3	B009FRDO0C	1	1355270400
A3LIOQ6M991VBX	B003LWTPVY	1	1382400000
A1LLR0PIT6V3YC	B0022WEETC	1	1362009600
A2PXWRXTLWC0IO	B001NTUDEU	1	1516406400
A1YMXGQQT7YWMN	B00136PTYW	1	1281744000
AE4YZWQB533IA	B000SXM3HM	1	1466035200
A3W4D8XOGLWUN5	B00137OHD0	1	1202342400
AF9AKNFFW0LI4	B002IEW504	1	1422144000
A16WOGOY3FI1Q3	B0011Z3F8M	1	1453766400
A1FTD9W4MWEAHP	B001227HXS	1	1477785600
A1LVZI3QBCW9A0	B005NMAX8E	1	1363132800
A3UQ4NONAUZ3PA	B007B6VOII	1	1430265600
A3M8LFDLC6JQUG	B002DD42PG	1	1440547200
A3EQLH3KZQ40ZC	B00122OP0G	1	1376870400
A1BX06Z8YC3RLS	B000W1YYT0	1	1355270400
A3KI6BR7K37S1I	B0011ZOZXG	1	1409529600
A220EANOQ8R2JU	B000VRPGS8	1	1356652800
A1IE62LRDRUV3B	B00122UP64	1	1499817600
A16ZS3AK509CVQ	B0011Z52A6	1	1368230400
A33ES9OCVKVWO8	B0011Z310Y	1	1415923200
A17814AD8EWTN4	B004EKDE5A	1	1292457600
A2KW2KWKABNYNO	B002AEIK42	1	1243555200
A3N7HGTKWF3P2N	B002LD432A	1	1454544000
A3W3WDF85ITON6	B00NJT3GKK	1	1453248000
A3OY5D0EKPYEWX	B0013K0RYA	1	1367193600
A3RC3AK8UN89I9	B00123G5ZI	1	1048118400
AITP84SAPYS58	B006VRGLZY	1	1371945600
A3J49L4HQSOK0E	B0083EW97W	1	1423440000
A33H2FCAJE6W8K	B00122RX8C	1	1426982400
AQ6AGWKWMTY8H	B00137O9J2	1	1361664000
A2ZX31T1YQPVU1	B00FAEPYT8	1	1432425600
A3UGHNEHEVSFPT	B0013DA8R8	1	1414713600
A2SIICHSD277AA	B000VZY9Z6	1	1493596800
A2BIFGERNRDLBB	B00136NSGI	1	1238889600
A2ZYKWGXKU35MT	B000Y0BH08	1	1452556800
A0072041HVZ3465DXUOR	B000VZWMZ0	1	1407024000
A2X8HNENH4ZMUI	B00GDL60JU	1	1400025600
A5PNNWS2MUZSG	B0181SPABG	1	1472774400
A1O3WNSARZFAZD	B00136LIZ6	1	1415491200
A22PZBENWG6IM0	B00EH49FRE	1	1451952000
A1BOH4BGCPUVPL	B00R9RIU0E	1	1445472000
A3MAC6OQL9IS3P	B00B113E0U	1	1379894400
A3RZW11TTP03Y4	B0059H09DC	1	1450137600
AVUF7Z4X0VDLM	B00137G6TI	1	1418256000
ANLYV7E27PQ91	B00122HH8I	1	1519084800
A33ES9OCVKVWO8	B0012FDNHY	1	1415923200
A29SUPSCBRJ12D	B00G2IAIVK	1	1397692800
AE51IBCJ1LQQD	B004RSH036	1	1348358400
A3VYISLSA79UDQ	B000TRTMNU	1	1426723200
A1987U6E87EAN1	B00A14SVLA	1	1496966400
A12AQXZKBO2TRJ	B000VRNDJM	1	1419897600
AO12LXYMT1IIL	B00137R0K2	1	1396742400
A1045NW0WUEBP8	B0058XDLQO	1	1483056000
ANZ364G88TKSA	B000W0112Y	1	1363824000
A25LBCZ5BLDPPB	B0012EG7D2	1	1361923200
A11REAKX5WJPN6	B00136PYOM	1	1408838400
AW73U61F5S0W4	B000TGGTIC	1	1421884800
A1646JI2KLF16R	B005UWEKZE	1	1429747200
AI2WD20YMB1TS	B0085LGZKA	1	1427587200
APBMLKG1UM5AX	B000VC8VHG	1	1421366400
AOJTT268M9FLP	B000SZILJ4	1	1461110400
A8P4D7BY5W1WM	B000WLIL62	1	1457308800
AZXWUZ9PPSOTL	B00136RNYQ	1	1405382400
A3E2FGR7OTA351	B00AAAKHZ8	1	1371081600
A237E0FTADYM58	B000V66IVS	1	1429056000
A2ZFIUMLFGLRS1	B00BWGHIHY	1	1453852800
A6AZ6HST6E3W1	B004REYNG2	1	1427241600
A2LTPIQG2RWNJW	B000V62YY8	1	1439078400
A59A8I923HUUF	B001BKAEJA	1	1473292800
A2ZL49KKJ1DZKF	B00CUR29GY	1	1391990400
A3KJ6JAZPH382D	B00136RVP2	1	1189123200
A3W4D8XOGLWUN5	B00N2FDQP6	1	1335139200
A1L5M4HDWYH91H	B001HDYKQ4	1	1404950400
A6AYTMYH4UM7E	B00A3SGY4K	1	1418342400
A35H0W1ZMY2JL9	B0012C7DPU	1	1487721600
A2ZL49KKJ1DZKF	B007PW067I	1	1364688000
ASFQBB524HVRJ	B00137X8T4	1	1440892800
A1BERCE19OOQGI	B0012300HC	1	1418083200
A3QHTTBHBJ37IQ	B001NB6YE6	1	1395446400
A372YX80GGM7DR	B00AJRP4FU	1	1371427200
A1IQCQUA8Z8K5G	B0011Z75RE	1	1358899200
A2EL5NSP3A1OV8	B00QR7P776	1	1445644800
AMDAEMKMM65WP	B001KQFZWQ	1	1423958400
AI3JISYJNKO9D	B000WLIN4C	1	1410652800
A2NRB7J640QGRW	B001UYOOEI	1	1394668800
AHNZSUYBHWJ6D	B0013F29FK	1	1449705600
A36UTJA02MAGEN	B00137ZQ0I	1	1418515200
A14W1VNMMYLWND	B00122J05G	1	1232323200
A1S8QS7GUNIZ7W	B00BXGWBE8	1	1373241600
A3FC3FC7OGI0T6	B001CS2UN4	1	1380240000
AR3OJJ9LVGSPP	B00136NMQ4	1	1425686400
A5X8JOC0MUDZ1	B0011Z8O2O	1	1447113600
A3HK10D2JNTXLB	B000W1T2TC	1	1459814400
A27U1QIOY2JBBV	B00150S5HY	1	1457395200
AHX3WF4PBV9D1	B00136NKHU	1	1400457600
A36I012JJTZUZ	B00136LGIA	1	1388793600
AELTMI2X4ZW2G	B0011W0G2I	1	1368748800
AZ9VSHFW0PK2S	B00F0AIBJC	1	1473984000
A1UI3GTWA5NZL0	B000W0AIE6	1	1377561600
A32WYNH2TG3ZUS	B003Y3XPOI	1	1416009600
A20T1MOIU76OL4	B00122AB40	1	1461715200
AEK14NGOT44ED	B0011Z0WQU	1	1433721600
A4A6U5YXG57WS	B00136J7MW	1	1427414400
ADWSD45P3NZGU	B008GVTSXA	1	1359849600
ADSTRP97VHZL2	B00136Q5ZY	1	1436140800
A6MEJ7GTKM884	B000YQZQUY	1	1434672000
A1SIDCP6JUW37C	B0011Z8NVG	1	1417996800
A2MA7C2WLMP5LA	B0011Z30MS	1	1463616000
A1987U6E87EAN1	B00136NIPO	1	1450051200
A2NRB7J640QGRW	B002KV4MZG	1	1477526400
A3NJS3WPHYVA7E	B01BNCET2S	1	1469491200
AMXJILNFU4TNH	B006BXT82Q	1	1454716800
A3GJ6CFWN47N0U	B001EEA1VE	1	1428019200
A2EZP38KLCL8DB	B0011Z76ZK	1	1395100800
A1FCIZ8J37BX82	B00JLJ185C	1	1462579200
A3JGY8WYUZBU6D	B00EH49FRE	1	1382400000
A38GH9B2PU5PKL	B00K6B66LU	1	1433635200
A3MYLQ2YQ5POLF	B00124B8W2	1	1479945600
A2RRDGWVSUGOGM	B01H5ZZGME	1	1479081600
A26C72DWWYGUEF	B000V66UV6	1	1406851200
A2X8KGSJ73EG9F	B000SXIZIS	1	1482192000
A2MT4JKVYSCICJ	B00PJIGEQW	1	1420156800
A358AZ20WPULEQ	B0011Z10YI	1	1370736000
AEZJ4AM4SVD9C	B00JHE8J26	1	1406851200
A21X3U0ELWDPPQ	B0012FDNHY	1	1383264000
A26ZTFWPTLLKIQ	B00JGEU1AU	1	1404000000
A21UIUHRT1BV59	B004UE3784	1	1436832000
A1S8QS7GUNIZ7W	B00123EF3C	1	1375315200
A13ELECMKI1SK9	B005ZOI5B2	1	1524528000
A2XF6EFU44M9J0	B0011Z76XW	1	1365897600
A3872Y2XH0YDX1	B000VZO8QG	1	1199318400
A374WNBWOA9JVQ	B000W05EGI	1	1428192000
A3O7GCUU4VEZY3	B00136JL8W	1	1425254400
A3G85GK9R259K5	B00137GF6M	1	1467849600
A17RML53GUFTK1	B004BCNWM6	1	1465689600
A2H3JURQZOHVMB	B015L1Z5RU	1	1450828800
A2O3QU9EZFQ912	B000V68V4A	1	1451865600
AFJZ0YVB4XMCE	B007V5XV30	1	1406678400
A38EL39NB9JP1M	B00AHXDKO8	1	1408147200
A2VRL7KYHJQWPE	B0013F470A	1	1486080000
A1MZHVP051VHVL	B00HNEQS3E	1	1412640000
AIP7X9PXRM3KY	B009VQ1B16	1	1388534400
A1YN6TCFN2SU69	B0012300HC	1	1335744000
A3848J0A3D7XRU	B00137Z0EK	1	1431043200
A3GP3LND98D73V	B001O7WD12	1	1376524800
AW1IPFZT272EW	B0018R143G	1	1355961600
A9AQGI38F6395	B0013D8BK4	1	1439510400
A3F6KOXFEYZO0C	B002KXDXVS	1	1426636800
A3JXARXF2KGBIS	B0011W3Z7G	1	1282521600
AUDIKDYOX4D3H	B00137KHHK	1	1394582400
A2ZN87SZ3M5DQ3	B001EWT018	1	1420675200
ASK93R0CW4C2O	B0059X2HC2	1	1370476800
A1DAJZO8DIGDYS	B001NYRP1Y	1	1410480000
A1BVCH82W0M2W2	B00136PS7A	1	1466035200
AUDIKDYOX4D3H	B00137RAJ8	1	1394323200
A18WAHPUHL2EL4	B00136J9GQ	1	1519171200
A1TPJDCDHJS1Y4	B00137VWX8	1	1439510400
A2XNID09ZCM4CP	B0058U20Y6	1	1412121600
A3HS8AVA1X0Z3Q	B00136JB8W	1	1418688000
A3PEZQQ3I0B036	B0011ZP3YG	1	1398643200
A3HSMSBIBX3B2T	B001NCO80M	1	1440115200
AAC67P4KTM968	B000VZYCVM	1	1295136000
A2PG6NNDVE245J	B001W2JX1M	1	1426982400
A2YFNDNQ8F8JX0	B006W9T31K	1	1418428800
AZLV9QDZBXTLH	B00940XGHG	1	1425945600
A33M6VWSV2OTO	B0011ZT5MM	1	1471564800
AZ9VSHFW0PK2S	B009L5EOCU	1	1473984000
A2JEW66U2YJF67	B00B113E0U	1	1411689600
A1KIC5S5D9O900	B000VZJS20	1	1478822400
A2R8D8HINSLT7W	B00HZ2PJMU	1	1445817600
A2NXZLLH0TJJOS	B00IOVH8PC	1	1398211200
A2SIB3R3XTEYZF	B005I0BS12	1	1387152000
A3ROE739791DV4	B0018ARJH8	1	1486166400
A2WMP3I884ZOB3	B00BXBE3DK	1	1369008000
A1CYX6JFGHB71Z	B00122WLIE	1	1303689600
A1BX06Z8YC3RLS	B001BZH72C	1	1340150400
AHQ1ZPVNBUT08	B00136J9FM	1	1428364800
A3FNKUFTIN71WI	B000VZYYWY	1	1385683200
A30ASYQR5U4QG5	B00NJMNLRK	1	1425513600
AFUIT5NVTFSG7	B004NYNGW8	1	1449100800
A20ZVK7L91JS7L	B0013D6QP6	1	1429747200
A3724WT4N5NTWU	B00GLP4JP0	1	1398211200
A1271GA869M8WL	B0011Z2Z0Q	1	1474329600
A2TQD6R721TBOJ	B000VRPGVA	1	1359158400
ARWSXT36AAEUJ	B0015O80DO	1	1500336000
A3CEJTA6VEN6S0	B00137GCGK	1	1498608000
AVX1C6H86OLQT	B000V6POF4	1	1406851200
A3W4D8XOGLWUN5	B000VZWPPM	1	1495065600
A2UQGX6YMQ5BAL	B00EXXZ08C	1	1416268800
A1ZBIIZLWE8NRE	B00940XFTK	1	1473724800
A22WY238ZYNOS1	B00CZF8B68	1	1411084800
A1RL898ZI0B9B1	B003Y3ZTKG	1	1367712000
A16Z3HTUIYPDH8	B00123LX7I	1	1363132800
A22MEMTZDJB36C	B0013JWPPU	1	1428019200
AP3ESH7BJM3DE	B00JRZKQ2G	1	1461715200
A2MJTPNO8HIOUF	B000TECDFM	1	1394064000
AXYHN7EAAVIVV	B00OXE3A6K	1	1434672000
AD5R0C4EO8M9E	B00136NM4G	1	1354406400
A11P8ZZN2NRL27	B000V61688	1	1356566400
A1K5FDP8C5G5EI	B00136LECS	1	1419033600
A2E71UQ5DHQXOX	B000V619SK	1	1500422400
A2ABJ4XM4MJ5CD	B001DQIXGS	1	1424476800
A1OJJ9DSU47IPJ	B00137YP1E	1	1413072000
A2QQH28V1R1Y53	B00GK8KJ0C	1	1389398400
A7VJOOJRQ1WDV	B000ULGKIK	1	1411603200
A1RMD40AALELU0	B000V6520Q	1	1445472000
AVTQB8FI2KW8Q	B0012EJH16	1	1379635200
A1VTEL32W5FM13	B005ZOI5B2	1	1483228800
A3IJW6L36GY6UZ	B0011XFEDI	1	1401321600
A16OM4JF3BOW4O	B00137O9J2	1	1447200000
A3DTQF11RSQY66	B0026BI3OQ	1	1359504000
A351338QZ9X5OW	B002CAANEO	1	1481241600
A1K1ITCGZMUYF1	B0011Z8QLI	1	1425427200
A1NJUSOWLOTDN7	B0011ZR5CO	1	1416355200
AEFH1QTDQP1CM	B00137OFR8	1	1416182400
A2BSLUXO1C8VHS	B00BIXEW0M	1	1380240000
A24AGZ8LUR9WHE	B00137VS8W	1	1418083200
A11PSEDPRWZLDV	B017TJY2QC	1	1471132800
AXG5I4CK8OQ2F	B00B13OPB0	1	1420675200
A3OSZMNBO13W93	B00124D8IY	1	1452988800
A311Q82GNUAGR	B00136RQZM	1	1483056000
ADVVSULFAD6QD	B00136J966	1	1414972800
A33WIO5POD7NTE	B00JYKY9H2	1	1410566400
A1EM70V2QHYO82	B0083EYC4A	1	1383350400
A1RQA300MOSSM7	B00BPLGKDY	1	1414281600
A11REAKX5WJPN6	B00122JWJ0	1	1477526400
ADW8B7C4YPJVJ	B000V62Z1U	1	1417305600
A3P96DM8F93CTE	B001ERQJ58	1	1449964800
AYBQQ02X4GDTU	B00122LMWK	1	1520208000
A1UF4PWG1G28OT	B001KW5MF0	1	1359331200
A3QOQY24XUTR28	B00136NMRI	1	1416528000
AI0JT1H585O9K	B005JF2S60	1	1356912000
A2NXZLLH0TJJOS	B00137V58A	1	1401148800
A5U0QU39J0QAW	B0157A5EHQ	1	1444953600
A3NNO32KVSYJTO	B00124DGHM	1	1427328000
A8GCXLRZNZILG	B00S1VC8DC	1	1480896000
A3468N8CS1NH3T	B00137XDLM	1	1437523200
A2HB8779ZCGRPL	B0011Z3ETM	1	1455408000
AAHGICDEAR5AQ	B00C3945UW	1	1420070400
A2W2PYVSXV4Z6H	B00122MUB2	1	1427760000
A10DYTGIWV3RJZ	B00137UWH0	1	1386806400
A3SNJORZ5SMZZ9	B00137T4WE	1	1388102400
A3VENRN00ED2SF	B00137SRB8	1	1407974400
A1ZMV5QSAR8V2L	B007KB23P2	1	1380758400
AE4YZWQB533IA	B00122HGQ6	1	1408492800
A2VIAL2HDJ53DW	B005K0R648	1	1419379200
AQFW7GDBQ0DPE	B001RN98N4	1	1492992000
ALMWVTEYQJ8NF	B00B113C0C	1	1433203200
A1QARMNK3S0HEG	B0085LMIRY	1	1447113600
A3O7GCUU4VEZY3	B0014JAM04	1	1425254400
A30PW9CPT5IOJ5	B00136O0CY	1	1437696000
A1YJQ5UBT6BE6O	B00137IJUM	1	1452988800
A36G0GC0ZAGMI3	B001O7UX3W	1	1418601600
A1SJ4XVR60A5FG	B005D4SNF2	1	1455580800
A1IKP1UHJVW5JF	B00136RO2M	1	1445904000
A3N9Z35RDBW1CK	B003VDZK1M	1	1430784000
A2YO6ETTU9RYDU	B005VPSH5E	1	1355875200
A2GU91ACEJYX4D	B00136JOYS	1	1426204800
A2TFRMJG12K3WO	B00JGEU1AU	1	1402531200
A43ISS9HEWYNT	B000SZX8H4	1	1465257600
A32R2880NCFLGR	B00CRMX53S	1	1460073600
A1ZSMVTKEFEA8C	B000VRSXJC	1	1375747200
A3I7J6H0FSZQIW	B001APK0GI	1	1444348800
A348GYLVPWT8AK	B0011Z8RUS	1	1272153600
A1F7XETXDDGRBE	B00OTC1MB6	1	1406332800
A3QQ4CDJB561L4	B00JLJ11QI	1	1444348800
A2ABJ4XM4MJ5CD	B000V68TJM	1	1493337600
A31RKOWXBYYI7S	B00122R8LY	1	1441843200
A1BJVP2I3E2IHO	B00138ABSO	1	1417824000
A19B0AO4E4QE12	B001A7DHW0	1	1462752000
A25L5ZKTSXRYWY	B000V61B1K	1	1507075200
A3CEJTA6VEN6S0	B000WQ6XK8	1	1498608000
A1GJSM46QH7KZ4	B00AWYD2WM	1	1412121600
A2MZLXAK5GMHKS	B000TE5M1Y	1	1394409600
A2SPANDNEUZ25Q	B006Z1XZFK	1	1387238400
A33H2FCAJE6W8K	B0014ETXBI	1	1426982400
A3CFZWOQ7ONYYB	B000WLTDIM	1	1414886400
AJMNKIEV6HMJX	B00EH49FRE	1	1491177600
A2VLGDYI7S9ISY	B00FAEQ22G	1	1467849600
